date,offshore_date,time_y_hr,time_y_hr_120,time_y_hr_144,time_y_hr_24,time_y_hr_48,time_y_hr_72,time_y_hr_96,yhat
2018-02-04 23:00:00,2018-02-04 04:00:00,2018-02-04 23:00:00,,,,,,,1.5941895536277582
2018-02-04 23:00:00,2018-02-04 04:00:00,2018-02-04 23:00:00,,,,,,,1.5910797331973863
2018-02-04 23:00:00,2018-02-04 04:00:00,2018-02-04 23:00:00,,,,,,,1.5545038631160157
2018-02-04 23:00:00,2018-02-04 04:00:00,2018-02-04 23:00:00,,,,,,,1.4814904893432161
2018-02-05 00:00:00,2018-02-04 04:00:00,2018-02-05 00:00:00,,,,,,,1.4573681321574714
2018-02-05 00:00:00,2018-02-04 04:00:00,2018-02-05 00:00:00,,,,,,,1.3409638418536938
2018-02-05 00:00:00,2018-02-04 03:00:00,2018-02-05 00:00:00,,,,,,,1.8878360724713343
2018-02-05 00:00:00,2018-02-04 03:00:00,2018-02-05 00:00:00,,,,,,,1.9245794314905553
2018-02-05 00:00:00,2018-02-04 03:00:00,2018-02-05 00:00:00,,,,,,,1.8662737729174967
2018-02-05 00:00:00,2018-02-04 03:00:00,2018-02-05 00:00:00,,,,,,,1.8893944712214954
2018-02-05 00:00:00,2018-02-04 03:00:00,2018-02-05 00:00:00,,,,,,,1.8528449286632533
2018-02-05 00:00:00,2018-02-04 03:00:00,2018-02-05 00:00:00,,,,,,,1.8533893115304032
2018-02-04 23:00:00,2018-02-04 02:00:00,2018-02-04 23:00:00,,,,,,,1.849959287195443
2018-02-04 23:00:00,2018-02-04 02:00:00,2018-02-04 23:00:00,,,,,,,1.8624862707302419
2018-02-04 23:00:00,2018-02-04 02:00:00,2018-02-04 23:00:00,,,,,,,1.8570832546786065
2018-02-04 23:00:00,2018-02-04 02:00:00,2018-02-04 23:00:00,,,,,,,1.8524062403210972
2018-02-04 23:00:00,2018-02-04 02:00:00,2018-02-04 23:00:00,,,,,,,1.8639401111690617
2018-02-05 00:00:00,2018-02-04 02:00:00,2018-02-05 00:00:00,,,,,,,1.8597469293557836
2018-02-04 23:00:00,2018-02-04 01:00:00,2018-02-04 23:00:00,,,,,,,1.8598865450003044
2018-02-04 23:00:00,2018-02-04 01:00:00,2018-02-04 23:00:00,,,,,,,1.8523133486130867
2018-02-04 23:00:00,2018-02-04 01:00:00,2018-02-04 23:00:00,,,,,,,1.8817058829891933
2018-02-04 23:00:00,2018-02-04 01:00:00,2018-02-04 23:00:00,,,,,,,1.7850181045199056
2018-02-04 23:00:00,2018-02-04 01:00:00,2018-02-04 23:00:00,,,,,,,1.6317424208707572
2018-02-04 23:00:00,2018-02-04 01:00:00,2018-02-04 23:00:00,,,,,,,1.6606830160685984
2018-02-04 23:00:00,2018-02-04 00:00:00,2018-02-04 23:00:00,,,,,,,1.7321412223765793
2018-02-04 23:00:00,2018-02-04 00:00:00,2018-02-04 23:00:00,,,,,,,1.7248706019237203
2018-02-04 23:00:00,2018-02-04 00:00:00,2018-02-04 23:00:00,,,,,,,1.7996195250119247
2018-02-04 22:00:00,2018-02-04 00:00:00,2018-02-04 22:00:00,,,,,,,1.629790639959195
2018-02-04 22:00:00,2018-02-04 00:00:00,2018-02-04 22:00:00,,,,,,,1.5779945502007933
2018-02-04 22:00:00,2018-02-04 00:00:00,2018-02-04 22:00:00,,,,,,,1.5520505420957533
2018-02-04 21:00:00,2018-02-03 23:00:00,2018-02-04 21:00:00,,,,,,,1.5597912086097405
2018-02-04 21:00:00,2018-02-03 23:00:00,2018-02-04 21:00:00,,,,,,,1.5546331576641172
2018-02-04 21:00:00,2018-02-03 23:00:00,2018-02-04 21:00:00,,,,,,,1.713163701740937
2018-02-04 21:00:00,2018-02-03 23:00:00,2018-02-04 21:00:00,,,,,,,1.5342219616290849
2018-02-04 21:00:00,2018-02-03 23:00:00,2018-02-04 21:00:00,,,,,,,1.551533261501453
2018-02-04 21:00:00,2018-02-03 23:00:00,2018-02-04 21:00:00,,,,,,,1.682875374193072
2018-02-04 20:00:00,2018-02-03 22:00:00,2018-02-04 20:00:00,,,,,,,1.459413092563462
2018-02-04 20:00:00,2018-02-03 22:00:00,2018-02-04 20:00:00,,,,,,,1.5946493428376174
2018-02-04 20:00:00,2018-02-03 22:00:00,2018-02-04 20:00:00,,,,,,,1.6971821980735886
2018-02-04 20:00:00,2018-02-03 22:00:00,2018-02-04 20:00:00,,,,,,,1.67224906666185
2018-02-04 20:00:00,2018-02-03 22:00:00,2018-02-04 20:00:00,,,,,,,1.6524812292028155
2018-02-04 19:00:00,2018-02-03 22:00:00,2018-02-04 19:00:00,,,,,,,1.553091311171719
2018-02-04 18:00:00,2018-02-03 21:00:00,2018-02-04 18:00:00,,,,,,,1.5390457897411385
2018-02-04 18:00:00,2018-02-03 21:00:00,2018-02-04 18:00:00,,,,,,,1.5390457897411385
2018-02-04 18:00:00,2018-02-03 21:00:00,2018-02-04 18:00:00,,,,,,,1.4900585517505018
2018-02-04 18:00:00,2018-02-03 21:00:00,2018-02-04 18:00:00,,,,,,,1.4900585517505018
2018-02-04 19:00:00,2018-02-03 21:00:00,2018-02-04 19:00:00,,,,,,,1.4873227628290517
2018-02-04 19:00:00,2018-02-03 21:00:00,2018-02-04 19:00:00,,,,,,,1.4903314834755703
2018-02-04 18:00:00,2018-02-03 20:00:00,2018-02-04 18:00:00,,,,,,,1.5911521030350964
2018-02-04 18:00:00,2018-02-03 20:00:00,2018-02-04 18:00:00,,,,,,,1.574261159045963
2018-02-04 18:00:00,2018-02-03 20:00:00,2018-02-04 18:00:00,,,,,,,1.5517731165104207
2018-02-04 18:00:00,2018-02-03 20:00:00,2018-02-04 18:00:00,,,,,,,1.5815119065519938
2018-02-04 17:00:00,2018-02-03 20:00:00,2018-02-04 17:00:00,,,,,,,1.6047820533055845
2018-02-04 17:00:00,2018-02-03 20:00:00,2018-02-04 17:00:00,,,,,,,1.5264078601498297
2018-02-04 16:00:00,2018-02-03 19:00:00,2018-02-04 16:00:00,,,,,,,1.374274112030346
2018-02-04 16:00:00,2018-02-03 19:00:00,2018-02-04 16:00:00,,,,,,,1.5525144157958406
2018-02-04 16:00:00,2018-02-03 19:00:00,2018-02-04 16:00:00,,,,,,,1.6131429883726716
2018-02-04 16:00:00,2018-02-03 19:00:00,2018-02-04 16:00:00,,,,,,,1.584534022161982
2018-02-04 16:00:00,2018-02-03 19:00:00,2018-02-04 16:00:00,,,,,,,1.645004999925728
2018-02-04 16:00:00,2018-02-03 19:00:00,2018-02-04 16:00:00,,,,,,,1.6384228961237735
2018-02-04 15:00:00,2018-02-03 18:00:00,2018-02-04 15:00:00,,,,,,,1.6065911938239683
2018-02-04 15:00:00,2018-02-03 18:00:00,2018-02-04 15:00:00,,,,,,,1.670767779102295
2018-02-04 16:00:00,2018-02-03 18:00:00,2018-02-04 16:00:00,,,,,,,1.6330272553984422
2018-02-04 16:00:00,2018-02-03 18:00:00,2018-02-04 16:00:00,,,,,,,1.373831204313316
2018-02-04 16:00:00,2018-02-03 18:00:00,2018-02-04 16:00:00,,,,,,,1.2060204355893982
2018-02-04 16:00:00,2018-02-03 18:00:00,2018-02-04 16:00:00,,,,,,,1.0747210835343983
2018-02-04 16:00:00,2018-02-03 17:00:00,2018-02-04 16:00:00,,,,,,,1.2296602685165898
2018-02-04 16:00:00,2018-02-03 17:00:00,2018-02-04 16:00:00,,,,,,,1.1407138719468268
2018-02-04 15:00:00,2018-02-03 17:00:00,2018-02-04 15:00:00,,,,,,,1.2222687670651218
2018-02-04 15:00:00,2018-02-03 17:00:00,2018-02-04 15:00:00,,,,,,,1.1691924973291337
2018-02-04 15:00:00,2018-02-03 17:00:00,2018-02-04 15:00:00,,,,,,,1.1785685281077833
2018-02-04 15:00:00,2018-02-03 17:00:00,2018-02-04 15:00:00,,,,,,,1.2652787533185852
